caff_unit,carb_unit,weight,fat_gm,caff_value,fat_value,pro_unit,carb_value,carb_gm,pro_gm,pro_value,measure,caff_gm,fat_unit,id
mg,g,174.0,1.0,0,1.74,g,41.19,23.67,3.51,6.11,1.0 cup,0.0,g,20032
mg,g,36.0,16.67,0,6.00,g,22.86,63.49,8.33,3.00,1.0 package,0.0,g,28314
mg,g,85.0,6.95,--,5.91,g,0.00,0.0,20.96,17.82,3.0 oz,--,g,23074
mg,g,254.0,0.1,0,0.25,g,39.22,15.44,0.56,1.42,1.0 cup,0.0,g,09121
mg,g,85.0,3.63,0,3.09,g,1.15,1.35,20.9,17.76,1.0 serving (3 oz),0.0,g,10869
mg,g,59.0,2.06,0,1.22,g,47.58,80.65,10.93,6.45,1.25 cup (1 NLEA serving),0.0,g,43393
mg,g,189.0,0.04,0,0.08,g,17.78,9.41,0.75,1.42,1.0 cup,0.0,g,09383
mg,g,15.0,6.38,0,0.96,g,0.69,4.57,0.47,0.07,1.0 tablespoon,0.0,g,04144
mg,g,85.0,11.4,0,9.69,g,1.49,1.75,19.46,16.54,3.0 oz,0.0,g,23270
mg,g,271.0,0.22,24,0.60,g,29.27,10.8,0.0,0.00,1.0 cup,9.0,g,14199
mg,g,21.0,3.4,0,0.71,g,16.80,80.0,13.0,2.73,1.0 cup,0.0,g,43483
mg,g,16.0,26.43,0,4.23,g,9.81,61.3,6.64,1.06,5.0 crackers,0.0,g,18229
mg,g,85.0,12.22,--,10.39,g,0.00,0.0,30.95,26.31,3.0 oz,--,g,23069
mg,g,244.0,0.1,0,0.24,g,22.33,9.15,0.58,1.42,1.0 cup,0.0,g,09119
mg,g,85.0,3.78,0,3.21,g,2.40,2.82,14.47,12.30,3.0 oz,0.0,g,10888
mg,g,52.0,1.9,0,0.99,g,43.58,83.8,7.8,4.06,1.0 cup (1 NLEA serving),0.0,g,08191
mg,g,252.0,0.1,0,0.25,g,40.80,16.19,0.45,1.13,1.0 cup,0.0,g,09220
mg,g,16.0,0.0,--,0.00,g,2.53,15.8,0.2,0.03,1.0 tbsp,--,g,04013
mg,g,85.0,13.43,0,11.42,g,0.94,1.1,25.28,21.49,3.0 oz,0.0,g,23268
mg,g,268.0,--,11,--,g,0.67,0.25,0.0,0.00,1.0 cup,4.0,g,14279
mg,g,17.0,6.01,0,1.02,g,4.31,25.37,12.79,2.17,1.0 tbsp,0.0,g,16112
mg,g,14.2,25.3,0,3.59,g,8.66,61.0,7.4,1.05,0.5 oz,0.0,g,18427
mg,g,85.0,7.67,--,6.52,g,0.00,0.0,20.87,17.74,3.0 oz,--,g,23072
mg,g,92.0,0.35,0,0.32,g,15.78,17.15,0.63,0.58,1.0 cup,0.0,g,09131
mg,g,136.0,5.13,0,6.98,g,6.38,4.69,15.08,20.51,1.0 slice,0.0,g,10921
mg,g,47.0,2.01,0,0.94,g,37.11,78.96,11.37,5.34,2.0 biscuits (1 NLEA serving),0.0,g,08147
mg,g,195.0,0.31,0,0.60,g,26.01,13.34,0.81,1.58,"1.0 cup, sections",0.0,g,09218
mg,g,14.5,19.0,0,2.76,g,3.47,23.9,0.9,0.13,1.0 tbsp,0.0,g,43329
mg,g,85.0,9.39,0,7.98,g,0.98,1.15,20.05,17.04,3.0 oz,0.0,g,23271
mg,g,240.0,--,--,--,g,--,--,0.0,0.00,240.0 ml,--,g,14260
mg,g,337.0,0.1,--,0.34,g,251.84,74.73,0.0,0.00,1.0 cup,--,g,19304
mg,g,14.2,21.1,0,3.00,g,8.76,61.7,9.3,1.32,0.5 oz,0.0,g,18230
mg,g,85.0,10.24,--,8.70,g,0.00,0.0,32.1,27.28,3.0 oz,--,g,23070
mg,g,256.0,0.1,0,0.26,g,50.30,19.65,0.48,1.23,1.0 cup,0.0,g,09134
mg,g,138.0,5.06,0,6.98,g,6.47,4.69,15.09,20.82,1.0 slice,0.0,g,10870
mg,g,49.0,2.1,0,1.03,g,39.89,81.4,11.8,5.78,1.0 cup (1 NLEA serving),0.0,g,08148
mg,g,152.0,0.02,0,0.03,g,134.81,88.69,0.19,0.29,1.0 cup,0.0,g,20068
mg,g,14.7,21.6,0,3.18,g,2.17,14.78,0.65,0.10,1.0 tbsp,0.0,g,04018
mg,g,135.0,9.2,0,12.42,g,0.23,0.17,28.77,38.84,1.0 fillet,0.0,g,23272
mg,g,245.0,0.0,29,0.00,g,--,--,0.22,0.54,1.0 cup,12.0,g,14278
mg,g,85.0,0.76,0,0.65,g,5.11,6.01,17.1,14.54,3.0 oz,0.0,g,15155
mg,g,14.2,24.54,0,3.48,g,8.29,58.38,11.47,1.63,0.5 oz,0.0,g,18231
mg,g,85.0,5.89,--,5.01,g,0.00,0.0,21.1,17.94,3.0 oz,--,g,23073
mg,g,245.0,0.11,0,0.27,g,25.24,10.3,0.5,1.22,1.0 cup,0.0,g,09133
mg,g,85.0,5.46,0,4.64,g,3.92,4.61,13.88,11.80,1.0 serving (3 oz),0.0,g,10922
mg,g,30.0,5.0,0,1.50,g,24.90,83.0,6.6,1.98,1.0 cup (1 NLEA serving),0.0,g,08305
mg,g,42.0,12.79,0,5.37,g,14.05,33.46,9.4,3.95,1.0 piece,0.0,g,32007
mg,g,15.0,5.1,0,0.76,g,1.66,11.1,2.1,0.32,1.0 tablespoon,0.0,g,04028
mg,g,138.0,10.26,0,14.16,g,0.70,0.51,28.35,39.12,1.0 fillet,0.0,g,23273
mg,g,4.5,--,--,--,g,4.25,94.45,0.0,0.00,2.0 tbsp,--,g,14246
mg,g,85.0,1.59,0,1.35,g,5.02,5.9,24.25,20.61,3.0 oz,0.0,g,15160
mg,g,15.0,17.84,0,2.68,g,10.26,68.37,7.29,1.09,5.0 crackers 1 serving,0.0,g,28308
mg,g,85.0,15.29,--,13.00,g,0.00,0.0,24.63,20.94,3.0 oz,--,g,23113
mg,g,151.0,0.16,0,0.24,g,27.33,18.1,0.72,1.09,1.0 cup,0.0,g,09132
mg,g,28.35,4.99,0,1.41,g,1.19,4.21,14.05,3.98,1.0 oz whole,0.0,g,10905
mg,g,48.0,11.62,0,5.58,g,35.35,73.65,10.55,5.06,0.5 cup (1 NLEA serving),0.0,g,08054
mg,g,42.0,12.54,0,5.27,g,14.12,33.63,9.21,3.87,1.0 piece,0.0,g,32006
mg,g,15.0,19.2,0,2.88,g,2.40,16.0,0.3,0.04,1.0 tbsp,0.0,g,04027
mg,g,129.0,7.61,--,9.82,g,0.00,0.0,29.39,37.91,1.0 fillet,--,g,23274
mg,g,260.0,0.18,10,0.47,g,18.62,7.16,0.0,0.00,1.0 cup,4.0,g,14188
mg,g,85.0,0.02,0,0.02,g,0.08,0.1,0.4,0.34,3.0 oz,0.0,g,15162
mg,g,31.0,16.13,0,5.00,g,20.97,67.66,6.45,2.00,1.0 serving,0.0,g,28325
mg,g,85.0,11.48,--,9.76,g,0.00,0.0,19.18,16.30,3.0 oz,--,g,13786
mg,g,233.0,2.36,0,5.50,g,11.21,4.81,3.75,8.74,1.0 cup,0.0,g,06116
mg,g,85.0,5.46,0,4.64,g,3.92,4.61,13.88,11.80,1.0 serving (3 oz),0.0,g,10871
mg,g,27.0,5.12,0,1.38,g,23.09,85.51,4.39,1.19,0.75 cup (1 NLEA serving),0.0,g,08010
mg,g,28.0,0.74,0,0.21,g,1.88,6.7,4.98,1.39,1.0 cup,0.0,g,11520
mg,g,14.1,47.7,0,6.73,g,2.23,15.8,0.1,0.01,1.0 tablespoon,0.0,g,04029
mg,g,85.0,7.31,--,6.21,g,0.00,0.0,28.15,23.93,3.0 oz,--,g,23275
mg,g,473.0,--,57,--,g,--,--,0.0,0.00,16.0 fl oz,12.0,g,14261
mg,g,85.0,0.96,0,0.82,g,3.03,3.57,14.67,12.47,3.0 oz,0.0,g,15157
mg,g,14.0,--,0,--,g,10.19,72.81,7.14,1.00,4.0 cracker 1 serving,0.0,g,28327
mg,g,85.0,15.87,--,13.49,g,0.00,0.0,24.47,20.80,3.0 oz,--,g,23114
mg,g,6.7,11.85,0,0.79,g,4.01,59.78,8.53,0.57,1.0 serving,0.0,g,06957
mg,g,85.0,4.86,0,4.13,g,3.59,4.22,14.07,11.96,3.0 oz,0.0,g,10872
mg,g,26.0,4.83,0,1.26,g,22.34,85.93,4.45,1.16,0.75 cup (1 NLEA serving),0.0,g,08011
mg,g,132.0,0.11,0,0.15,g,45.67,34.6,0.52,0.69,1.0 cup slices,0.0,g,11878
mg,g,15.0,22.22,0,3.33,g,1.38,9.23,0.37,0.06,1.0 tablespoon,0.0,g,04641
mg,g,85.0,8.42,--,7.16,g,0.00,0.0,28.0,23.80,3.0 oz,--,g,23276
mg,g,265.0,--,13,--,g,0.82,0.31,0.0,0.00,1.0 cup,5.0,g,14191
mg,g,127.0,1.2,0,1.52,g,2.16,1.7,26.3,33.40,"1.0 cup, sliced",0.0,g,15250
mg,g,14.2,20.6,0,2.93,g,9.22,64.9,8.6,1.22,0.5 oz,0.0,g,18428
mg,g,85.0,12.02,--,10.22,g,0.00,0.0,19.14,16.27,3.0 oz,--,g,13788
mg,g,57.0,2.62,0,1.49,g,3.02,5.29,0.71,0.40,0.25 cup,0.0,g,06119
mg,g,85.0,9.39,0,7.98,g,0.51,0.6,22.47,19.10,1.0 serving (3 oz),0.0,g,10923
mg,g,27.0,9.23,0,2.49,g,21.24,78.65,7.1,1.92,0.75 cup (1 NLEA serving),0.0,g,08012
mg,g,132.0,0.11,0,0.15,g,45.67,34.6,0.52,0.69,"1.0 cup, sliced",0.0,g,11519
mg,g,13.8,74.85,0,10.33,g,0.08,0.57,0.96,0.13,1.0 tbsp,0.0,g,04025
mg,g,85.0,5.65,--,4.80,g,0.00,0.0,28.37,24.11,3.0 oz,--,g,23277
mg,g,269.0,--,11,--,g,--,--,0.0,0.00,1.0 cup,4.0,g,14190
mg,g,150.0,2.24,0,3.36,g,5.54,3.69,11.9,17.85,1.0 cup,0.0,g,15164
mg,g,29.0,13.37,0,3.88,g,20.74,71.52,9.34,2.71,1.0 serving,0.0,g,18950
mg,g,85.0,14.41,--,12.25,g,0.00,0.0,24.86,21.13,3.0 oz,--,g,23115
mg,g,6.7,9.48,0,0.64,g,4.09,61.1,9.8,0.66,1.0 serving,0.0,g,06958
mg,g,28.35,13.26,0,3.76,g,0.12,0.43,19.7,5.58,1.0 oz rump,0.0,g,10904
mg,g,26.0,4.83,0,1.26,g,22.34,85.92,4.44,1.15,0.75 cup (1 NLEA serving),0.0,g,08550
mg,g,104.0,0.2,0,0.21,g,27.52,26.46,1.5,1.56,"1.0 cup, sliced",0.0,g,11518
mg,g,13.8,79.4,0,10.96,g,0.37,2.7,1.1,0.15,1.0 tablespoon,0.0,g,04026
mg,g,28.35,4.67,--,1.32,g,0.00,0.0,28.45,8.07,1.0 oz,--,g,23590
mg,g,270.0,0.22,14,0.59,g,16.74,6.2,0.0,0.00,1.0 cup,5.0,g,14206
mg,g,85.0,2.08,0,1.77,g,3.74,4.4,29.82,25.35,3.0 oz,0.0,g,15230
mg,g,34.0,16.4,0,5.58,g,24.05,70.73,7.3,2.48,16.0 crackers 1 serving,0.0,g,18232
mg,g,85.0,10.67,--,9.07,g,0.00,0.0,19.25,16.36,3.0 oz,--,g,13791
mg,g,6.7,14.66,0,0.98,g,3.86,57.56,11.72,0.79,1.0 serving,0.0,g,06959
mg,g,85.0,4.25,0,3.61,g,0.41,0.48,24.14,20.52,1.0 serving (3 oz),0.0,g,10873
mg,g,27.0,7.63,0,2.06,g,22.59,83.65,3.92,1.06,0.75 cup (1 NLEA serving),0.0,g,08211
mg,g,56.0,30.43,0,17.04,g,1.86,3.33,17.45,9.77,2.0 oz 1 serving,0.0,g,07078
mg,g,16.0,2.7,0,0.43,g,2.48,15.5,0.2,0.03,1.0 tbsp,0.0,g,42193
mg,g,85.0,5.33,--,4.53,g,0.00,0.0,28.29,24.05,3.0 oz,--,g,13414
mg,g,29.6,--,--,--,g,0.06,0.2,0.0,0.00,1.0 fl oz,--,g,14545
mg,g,85.0,1.04,0,0.88,g,1.87,2.2,14.91,12.67,3.0 oz,0.0,g,15166
mg,g,43.0,21.18,0,9.11,g,23.47,54.59,14.12,6.07,6.0 cracker 1 serving,0.0,g,28326
mg,g,85.0,8.46,--,7.19,g,0.00,0.0,26.65,22.65,3.0 oz,--,g,13821
mg,g,236.0,2.4,0,5.66,g,14.54,6.16,3.8,8.97,1.0 cup,0.0,g,06977
mg,g,85.0,3.47,0,2.95,g,0.37,0.43,22.71,19.30,3.0 oz,0.0,g,10890
mg,g,31.0,3.44,0,1.07,g,25.99,83.85,6.41,1.99,1.5 cup (1 NLEA serving),0.0,g,08047
mg,g,28.35,9.95,0,2.82,g,19.94,70.32,4.2,1.19,1.0 oz,0.0,g,18362
mg,g,13.4,61.4,0,8.23,g,0.47,3.5,1.2,0.16,1.0 tbsp,0.0,g,42137
mg,g,85.0,7.72,--,6.56,g,0.00,0.0,27.42,23.31,3.0 oz,--,g,13399
mg,g,29.6,--,--,--,g,0.06,0.2,0.0,0.00,1.0 fl oz,--,g,14381
mg,g,85.0,2.47,0,2.10,g,3.32,3.91,7.06,6.00,3.0 oz,0.0,g,15170
mg,g,28.0,14.13,0,3.96,g,19.47,69.55,10.58,2.96,1.0 serving,0.0,g,18235
mg,g,85.0,6.01,--,5.11,g,0.00,0.0,20.61,17.52,3.0 oz,--,g,13972
mg,g,21.0,4.0,0,0.84,g,13.58,64.66,10.0,2.10,1.0 cup (8 fl oz),0.0,g,06122
mg,g,85.0,10.93,0,9.29,g,0.28,0.33,22.88,19.45,1.0 serving (3 oz),0.0,g,10924
mg,g,55.0,5.52,0,3.04,g,44.31,80.57,8.42,4.63,0.666 cup (1 NLEA serving),0.0,g,08220
mg,g,53.0,9.02,0,4.78,g,38.07,71.83,4.01,2.13,1.0 piece,0.0,g,18938
mg,g,33.0,33.33,0,11.00,g,7.83,23.73,0.92,0.30,2.0 tbsp,0.0,g,04704
mg,g,85.0,9.37,--,7.96,g,0.00,0.0,26.76,22.75,3.0 oz,--,g,13402
mg,g,237.0,--,--,--,g,--,--,0.0,0.00,8.0 fl oz,--,g,14649
mg,g,85.0,2.65,0,2.25,g,3.60,4.23,8.87,7.54,3.0 oz,0.0,g,15244
mg,g,14.2,17.2,0,2.44,g,9.74,68.6,8.8,1.25,0.5 oz,0.0,g,18429
mg,g,85.0,9.36,--,7.96,g,0.00,0.0,26.41,22.45,3.0 oz,--,g,13822
mg,g,6.7,8.63,0,0.58,g,4.26,63.57,8.78,0.59,1.0 serving,0.0,g,06124
mg,g,28.35,11.11,0,3.15,g,0.09,0.32,22.35,6.34,1.0 oz shank,0.0,g,10903
mg,g,56.0,4.83,0,2.70,g,43.55,77.77,11.38,6.37,1.0 cup (1 NLEA serving),0.0,g,08214
mg,g,29.2,3.63,0,1.06,g,2.10,7.18,1.78,0.52,1.0 fl oz,0.0,g,03968
mg,g,14.0,1.92,0,0.27,g,3.71,26.51,0.25,0.04,1.0 tablespoon,0.0,g,04638
mg,g,85.0,6.06,--,5.15,g,0.00,0.0,28.08,23.87,3.0 oz,--,g,13405
mg,g,1.6,0.6,1,0.01,g,1.37,85.4,3.3,0.05,2.0 tsp,57.0,g,14356
mg,g,85.0,3.42,0,2.91,g,4.63,5.45,11.42,9.71,3.0 oz,0.0,g,15169
mg,g,29.0,7.59,0,2.20,g,21.90,75.52,11.34,3.29,1.0 serving,0.0,g,18949
mg,g,85.0,6.21,--,5.28,g,0.00,0.0,20.67,17.57,3.0 oz,--,g,13973
mg,g,238.0,2.1,0,5.00,g,12.14,5.1,2.6,6.19,1.0 cup,0.0,g,06125
mg,g,85.0,4.97,0,4.22,g,0.29,0.34,24.95,21.21,1.0 serving (3 oz),0.0,g,10874
mg,g,56.0,4.88,0,2.73,g,43.73,78.09,11.23,6.29,1.0 cup (1 NLEA serving),0.0,g,08215
mg,g,8.8,26.9,0,2.37,g,4.93,56.0,13.0,1.14,1.0 scoop,0.0,g,03967
mg,g,15.0,12.42,0,1.86,g,3.20,21.33,1.25,0.19,1.0 tablespoon,0.0,g,04640
mg,g,85.0,11.64,--,9.89,g,0.00,0.0,26.41,22.45,3.0 oz,--,g,13870
mg,g,23.0,0.73,1,0.17,g,22.67,98.55,0.12,0.03,1.0 serving (3 heaping tsp),5.0,g,14357
mg,g,84.0,1.71,0,1.44,g,2.28,2.72,5.71,4.80,6.0 medium,0.0,g,15167
mg,g,40.0,1.09,0,0.44,g,33.12,82.8,0.17,0.07,0.25 cup,0.0,g,09079
mg,g,85.0,7.12,--,6.05,g,0.00,0.0,27.02,22.97,3.0 oz,--,g,13823
mg,g,85.0,17.45,--,14.83,g,0.00,0.0,25.11,21.34,3.0 oz,--,g,05669
mg,g,85.0,3.33,0,2.83,g,0.26,0.3,25.11,21.34,3.0 oz,0.0,g,10891
mg,g,51.0,10.38,0,5.29,g,38.08,74.67,9.66,4.93,0.5 cup (1 NLEA serving),0.0,g,08218
mg,g,262.0,1.8,0,4.72,g,41.82,15.96,3.5,9.17,1.0 cup,0.0,g,43476
mg,g,15.0,44.54,0,6.68,g,0.88,5.9,1.32,0.20,1.0 tablespoon,0.0,g,04639
mg,g,85.0,12.44,--,10.57,g,0.00,0.0,26.05,22.14,3.0 oz,--,g,13873
mg,g,0.7,0.0,1,0.00,g,0.41,58.66,20.21,0.14,1.0 serving 2 tsp,169.0,g,14353
mg,g,25.0,4.6,0,1.15,g,2.48,9.9,18.9,4.72,1.0 medium,0.0,g,15231
mg,g,110.0,0.13,0,0.14,g,13.17,11.97,0.46,0.51,"1.0 cup, chopped",0.0,g,09078
mg,g,85.0,5.71,--,4.85,g,0.00,0.0,20.52,17.44,3.0 oz,--,g,13974
mg,g,85.0,16.2,--,13.77,g,0.00,0.0,25.88,22.00,3.0 oz,--,g,05670
mg,g,85.0,8.28,0,7.04,g,0.14,0.17,26.18,22.25,1.0 serving (3 oz),0.0,g,10925
mg,g,27.0,4.06,0,1.10,g,22.59,83.68,6.37,1.72,0.75 cup (1 NLEA serving),0.0,g,08018
mg,g,91.0,5.26,0,4.79,g,1.07,1.18,9.98,9.08,0.2 block,0.0,g,16159
mg,g,15.0,26.18,0,3.93,g,4.78,31.9,0.69,0.10,1.0 tbsp,0.0,g,04015
mg,g,85.0,10.85,--,9.22,g,0.00,0.0,26.77,22.75,3.0 oz,--,g,13876
mg,g,29.8,0.0,3,0.00,g,0.13,0.44,0.02,0.01,1.0 fl oz,11.0,g,14376
mg,g,85.0,0.84,0,0.71,g,4.60,5.41,20.54,17.46,3.0 oz,0.0,g,90240
mg,g,200.0,0.12,0,0.24,g,21.82,10.91,0.27,0.54,6.75 fl oz,0.0,g,09522
mg,g,85.0,19.64,--,16.69,g,0.00,0.0,24.98,21.23,3.0 oz,--,g,23140
mg,g,85.0,12.54,--,10.66,g,0.00,0.0,16.9,14.36,1.0 patty (cooked from 4 oz raw),--,g,05668
mg,g,85.0,7.4,0,6.29,g,0.14,0.17,22.82,19.40,3.0 oz,0.0,g,10902
mg,g,32.0,4.1,0,1.31,g,25.29,79.02,9.14,2.92,0.75 cup (1 NLEA serving),0.0,g,08210
mg,g,126.0,4.17,0,5.25,g,3.59,2.85,9.04,11.39,0.5 cup,0.0,g,16126
mg,g,16.0,4.0,0,0.64,g,4.42,27.6,0.5,0.08,1.0 tablespoon,0.0,g,04022
mg,g,85.0,6.48,--,5.51,g,0.00,0.0,27.76,23.60,3.0 oz,--,g,13408
mg,g,23.0,0.73,8,0.17,g,22.67,98.55,0.12,0.03,1.0 serving (3 heaping tsp),35.0,g,14370
mg,g,30.0,0.49,0,0.15,g,0.95,3.18,12.06,3.62,1.0 unit 2 large or 5 small,0.0,g,15172
mg,g,31.6,0.1,--,0.03,g,4.27,13.52,0.0,0.00,1.0 fl oz,--,g,14242
mg,g,85.0,16.35,--,13.90,g,0.00,0.0,18.86,16.03,3.0 oz,--,g,23143
mg,g,85.0,11.6,--,9.86,g,0.00,0.0,27.1,23.04,3.0 oz,--,g,05666
mg,g,85.0,4.38,--,3.72,g,0.00,0.0,27.75,23.59,1.0 serving (3 oz),--,g,10875
mg,g,32.0,4.43,0,1.42,g,24.88,77.74,9.98,3.19,0.75 cup (1 NLEA serving),0.0,g,08049
mg,g,28.35,20.18,0,5.72,g,2.51,8.86,18.82,5.34,1.0 oz,0.0,g,16129
mg,g,15.0,45.2,0,6.78,g,1.29,8.6,3.1,0.46,1.0 tablespoon,0.0,g,04016
mg,g,85.0,7.63,--,6.49,g,0.00,0.0,27.23,23.15,3.0 oz,--,g,13411
mg,g,259.0,0.06,8,0.16,g,22.30,8.61,0.01,0.03,1.0 cup (8 fl oz),3.0,g,14371
mg,g,85.0,1.4,0,1.19,g,1.70,2.0,16.1,13.69,3.0 oz,0.0,g,90560
mg,g,29.6,0.01,0,0.00,g,1.36,4.6,0.02,0.01,1.0 fl oz,0.0,g,14243
mg,g,85.0,20.35,--,17.30,g,0.00,0.0,24.95,21.21,3.0 oz,--,g,23141
mg,g,85.0,11.45,--,9.73,g,0.00,0.0,25.86,21.98,3.0 oz,--,g,05667
mg,g,85.0,2.87,--,2.44,g,0.00,0.0,24.34,20.69,3.0 oz,--,g,10892
mg,g,14.0,0.9,0,0.13,g,12.29,87.78,7.01,0.98,0.75 cup (1 NLEA serving),0.0,g,08066
mg,g,124.0,4.78,0,5.93,g,2.32,1.87,8.08,10.02,0.5 cup,0.0,g,16427
mg,g,16.0,0.0,--,0.00,g,0.59,3.7,0.1,0.02,1.0 tbsp,--,g,43019
mg,g,28.35,5.72,--,1.62,g,0.00,0.0,28.0,7.94,1.0 oz,--,g,23604
mg,g,1.4,0.18,25,0.00,g,1.10,78.52,7.4,0.10,"1.0 tsp, rounded",1794.0,g,14368
mg,g,28.35,1.38,0,0.39,g,0.87,3.08,15.58,4.42,"1.0 oz, boneless",0.0,g,15175
mg,g,29.6,0.0,--,0.00,g,3.50,11.81,0.01,0.00,1.0 fl oz,--,g,14431
mg,g,85.0,16.85,--,14.32,g,0.00,0.0,18.86,16.03,3.0 oz,--,g,23144
mg,g,28.35,8.34,--,2.36,g,0.00,0.0,18.73,5.31,1.0 oz,--,g,05665
mg,g,85.0,3.4,0,2.89,g,0.88,1.04,20.89,17.76,1.0 serving (3 oz),0.0,g,10926
mg,g,15.0,2.15,0,0.32,g,11.46,76.39,16.26,2.44,1.0 cup (1 NLEA serving),0.0,g,08146
mg,g,11.0,8.0,0,0.88,g,0.57,5.15,8.15,0.90,1.0 block,0.0,g,16432
mg,g,16.0,1.45,0,0.23,g,4.68,29.27,0.55,0.09,1.0 tbsp,0.0,g,04635
mg,g,28.35,4.31,--,1.22,g,0.00,0.0,22.19,6.29,1.0 oz,--,g,23594
mg,g,23.0,0.3,29,0.07,g,22.45,97.6,0.6,0.14,1.0 serving (3 heaping tsp),124.0,g,14548
mg,g,85.0,0.4,0,0.34,g,6.60,7.76,23.84,20.26,3.0 oz,0.0,g,15177
mg,g,253.0,0.13,0,0.33,g,30.87,12.2,0.39,0.99,1.0 cup,0.0,g,43382
mg,g,85.0,18.57,--,15.78,g,0.00,0.0,25.03,21.28,3.0 oz,--,g,23142
mg,g,82.0,10.4,--,8.53,g,0.00,0.0,27.37,22.44,"1.0 patty (4 oz, raw) (yield after cooking)",--,g,05306
mg,g,85.0,3.16,0,2.69,g,0.89,1.05,20.95,17.81,1.0 serving (3 oz),0.0,g,10882
mg,g,27.0,6.08,0,1.64,g,22.96,85.03,4.51,1.22,1.0 cup (1 NLEA serving),0.0,g,08059
mg,g,120.0,3.69,0,4.43,g,1.42,1.18,7.17,8.60,"1.0 piece (2-1/2"" x 2-3/4"" x 1"")",0.0,g,16127
mg,g,15.0,11.32,0,1.70,g,3.61,24.06,0.83,0.12,1.0 tablespoon,0.0,g,04023
mg,g,28.35,6.77,--,1.92,g,0.00,0.0,27.56,7.81,1.0 oz,--,g,23619
mg,g,1.6,0.6,36,0.01,g,1.37,85.4,3.3,0.05,2.0 tsp,2240.0,g,14375
mg,g,28.35,25.39,0,7.20,g,0.86,3.05,16.37,4.64,1.0 oz,0.0,g,07050
mg,g,277.0,0.15,0,0.42,g,111.91,40.4,0.9,2.49,1.0 cup,0.0,g,09081
mg,g,85.0,15.6,--,13.26,g,0.00,0.0,18.86,16.03,3.0 oz,--,g,23145
mg,g,85.0,2.71,--,2.30,g,0.00,0.0,31.69,26.94,3.0 oz,--,g,05663
mg,g,145.0,5.1,0,7.40,g,1.54,1.06,22.18,32.16,1.0 slice,0.0,g,10927
mg,g,57.0,5.11,0,2.91,g,42.69,74.9,12.38,7.06,1.25 cup (1 NLEA serving),0.0,g,08216
mg,g,34.0,1.02,0,0.35,g,1.99,5.84,0.96,0.33,1.0 medium,0.0,g,11954
mg,g,16.0,35.06,0,5.61,g,2.34,14.64,1.09,0.17,1.0 tbsp,0.0,g,04017
mg,g,28.35,4.96,--,1.41,g,0.00,0.0,22.22,6.30,1.0 oz,--,g,23618
mg,g,0.7,0.0,40,0.00,g,0.41,58.66,20.21,0.14,1.0 serving 1 tsp,5714.0,g,14366
mg,g,68.0,0.1,0,0.07,g,11.08,16.3,1.34,0.91,"0.5 cup, cubes",0.0,g,11258
mg,g,28.35,25.9,0,7.34,g,6.46,22.8,9.0,2.55,1.0 oz,0.0,g,18237
mg,g,85.0,10.79,--,9.17,g,0.00,0.0,27.94,23.75,3.0 oz,--,g,23077
mg,g,85.0,2.48,--,2.11,g,0.00,0.0,28.99,24.64,1.0 patty,--,g,05664
mg,g,28.35,5.75,0,1.63,g,0.33,1.18,18.66,5.29,1.0 oz spiral slice,0.0,g,10901
mg,g,33.0,1.26,0,0.42,g,28.45,86.22,6.69,2.21,1.25 cup (1 NLEA serving),0.0,g,08025
mg,g,242.0,0.1,0,0.24,g,11.11,4.59,0.6,1.45,1.0 cup,0.0,g,43365
mg,g,26.0,22.2,0,5.77,g,0.49,1.9,12.6,3.28,1.0 slice,0.0,g,07068
mg,g,28.35,3.66,--,1.04,g,0.00,0.0,22.18,6.29,1.0 oz,--,g,23637
mg,g,29.7,0.0,3,0.00,g,0.05,0.17,0.06,0.02,1.0 fl oz,11.0,g,14367
mg,g,71.0,4.22,0,3.00,g,35.54,50.05,4.23,3.00,1.0 muffin small,0.0,g,18940
mg,g,113.0,18.52,0,20.93,g,42.30,37.43,4.41,4.98,4.0 oz,0.0,g,18969
mg,g,85.0,7.56,--,6.43,g,0.00,0.0,21.29,18.10,3.0 oz,--,g,23080
mg,g,85.0,1.95,--,1.66,g,0.00,0.0,23.57,20.03,1.0 patty (cooked from 4 oz raw),--,g,05662
mg,g,28.35,3.26,0,0.92,g,0.35,1.22,19.25,5.46,1.0 oz spiral slice,0.0,g,10893
mg,g,28.0,5.36,0,1.50,g,21.14,75.5,10.71,3.00,1.0 cup (1 NLEA serving),0.0,g,08074
mg,g,243.0,0.29,0,0.70,g,8.58,3.53,0.85,2.07,1.0 cup,0.0,g,11540
mg,g,12.3,25.9,0,3.19,g,0.30,2.4,21.85,2.69,1.0 slice round,0.0,g,07069
mg,g,85.0,8.86,--,7.53,g,0.00,0.0,33.56,28.53,3.0 oz,--,g,13398
mg,g,266.0,--,21,--,g,1.09,0.41,0.0,0.00,1.0 cup,8.0,g,14207
mg,g,28.35,16.07,0,4.56,g,15.03,53.0,4.49,1.27,1.0 oz,0.0,g,18274
mg,g,15.0,13.5,0,2.02,g,5.26,35.07,0.69,0.10,1.0 tbsp,3.0,g,01205
mg,g,85.0,11.47,--,9.75,g,0.00,0.0,27.97,23.77,3.0 oz,--,g,23075
mg,g,453.6,7.66,--,34.75,g,0.00,0.0,19.66,89.18,1.0 lb,--,g,05305
mg,g,145.0,3.78,0,5.48,g,1.57,1.08,22.56,32.71,1.0 slice,0.0,g,10876
